NIC statistics:
     rx_packets: 16247787
     rx_bytes: 1639613889
     tx_packets: 2577334693
     tx_bytes: 3586300278562
     tx_tso_packets: 259143272
     tx_tso_bytes: 3466966679100
     tx_tso_inner_packets: 0
     tx_tso_inner_bytes: 0
     tx_added_vlan_packets: 0
     tx_nop: 3371535
     tx_mpwqe_blks: 4043
     tx_mpwqe_pkts: 4043
     tx_tls_encrypted_packets: 0
     tx_tls_encrypted_bytes: 0
     tx_tls_ooo: 0
     tx_tls_dump_packets: 0
     tx_tls_dump_bytes: 0
     tx_tls_resync_bytes: 0
     tx_tls_skip_no_sync_data: 0
     tx_tls_drop_no_sync_data: 0
     tx_tls_drop_bypass_req: 0
     rx_lro_packets: 0
     rx_lro_bytes: 0
     rx_ecn_mark: 0
     rx_removed_vlan_packets: 0
     rx_csum_unnecessary: 0
     rx_csum_none: 205
     rx_csum_complete: 16247582
     rx_csum_complete_tail: 0
     rx_csum_complete_tail_slow: 0
     rx_csum_unnecessary_inner: 0
     rx_xdp_drop: 0
     rx_xdp_redirect: 0
     rx_xdp_tx_xmit: 0
     rx_xdp_tx_mpwqe: 0
     rx_xdp_tx_inlnw: 0
     rx_xdp_tx_nops: 0
     rx_xdp_tx_full: 0
     rx_xdp_tx_err: 0
     rx_xdp_tx_cqe: 0
     tx_csum_none: 266
     tx_csum_partial: 268354233
     tx_csum_partial_inner: 0
     tx_queue_stopped: 1241
     tx_queue_dropped: 0
     tx_xmit_more: 7232230
     tx_recover: 0
     tx_cqes: 261122341
     tx_queue_wake: 1241
     tx_cqe_err: 0
     tx_xdp_xmit: 0
     tx_xdp_mpwqe: 0
     tx_xdp_inlnw: 0
     tx_xdp_nops: 0
     tx_xdp_full: 0
     tx_xdp_err: 0
     tx_xdp_cqes: 0
     rx_wqe_err: 0
     rx_mpwqe_filler_cqes: 0
     rx_mpwqe_filler_strides: 0
     rx_oversize_pkts_sw_drop: 0
     rx_buff_alloc_err: 0
     rx_cqe_compress_blks: 0
     rx_cqe_compress_pkts: 0
     rx_cache_reuse: 8121499
     rx_cache_full: 0
     rx_cache_empty: 14336
     rx_cache_busy: 229
     rx_cache_waive: 0
     rx_congst_umr: 0
     rx_arfs_err: 0
